UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_W,Tool_Wear_Strain,Speed_Torque_Ratio,Type_L,Type_M,Type_H
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0,9.400000000000034,4921.912266428105,1139.6000000000001,49.54543845927323,0,1,0
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,9.199999999999989,4842.89073921481,1092.0,62.05125932188303,1,0,0
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0,9.199999999999989,7301.270766452918,2062.2000000000003,28.92056437463047,0,1,0
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0,9.199999999999989,3700.5029306144406,751.5,126.70651095418506,0,1,0
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0,9.199999999999989,6169.187381756325,2011.1999999999998,33.556077910243935,0,1,0
5330,L52509,L,303.7,313.0,1456,45.5,51,0,0,0,0,0,0,9.300000000000011,6937.47433716722,2320.5,31.999992967034512,1,0,0
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,9.299999999999955,5304.809579047628,1690.6999999999998,49.78054865813522,1,0,0
5332,L52511,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0,9.100000000000023,6747.722140890397,2447.5,32.53931853049021,1,0,0
5333,H34746,H,303.6,312.7,1403,46.2,57,0,0,0,0,0,0,9.099999999999966,6787.787919199179,2633.4,30.36795879481411,0,0,1
5334,M20193,M,303.5,312.6,1405,51.6,62,0,0,0,0,0,0,9.100000000000023,7591.972806665094,3199.2000000000003,27.228676893667267,0,1,0
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,9.200000000000045,2777.042242067234,637.0,276.12216722227834,0,1,0
5336,M20195,M,303.3,312.4,1505,38.9,68,0,0,0,0,0,0,9.099999999999966,6130.765703602921,2645.2,38.68893606968224,0,1,0
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0,9.199999999999989,5868.819708146605,2392.7000000000003,49.347166365826,1,0,0
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,9.300000000000011,6890.643662677709,3241.2,33.37837086072728,0,1,0
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0,9.199999999999989,5732.3384512991515,2485.2000000000003,51.19264489521562,0,1,0
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0,9.300000000000011,5475.083900872195,2591.2,48.597546159284704,0,1,0
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,9.199999999999989,7191.618710867122,4042.6,28.25557236195287,1,0,0
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,9.300000000000011,8204.080719290529,4687.2,25.16128581338964,0,0,1
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,9.300000000000011,6580.327612331621,4067.3,30.087520768595013,0,1,0
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,9.300000000000011,6462.1304247280605,3532.7999999999997,41.84894743516994,1,0,0
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,9.400000000000034,7234.878441707054,4775.2,26.771648273297583,1,0,0
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,9.300000000000011,6287.960528013043,3782.3999999999996,38.68019322837735,1,0,0
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,9.300000000000011,5702.723704551312,3479.0,43.21125543344917,1,0,0
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0,9.399999999999977,8431.573915312478,6380.0,19.780561162921448,1,0,0
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,9.300000000000011,5880.62162454859,3529.2000000000003,46.907500893785866,1,0,0
5350,M20209,M,303.3,312.7,1642,33.6,104,0,0,0,0,0,0,9.399999999999977,5777.514553657773,3494.4,48.86903307469253,0,1,0
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0,9.400000000000034,5961.926042423494,3755.7000000000003,46.2108130453524,0,1,0
5352,M20211,M,303.5,312.9,1530,34.5,110,0,0,0,0,0,0,9.399999999999977,5527.632273991241,3795.0,44.3478132325179,0,1,0
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,9.400000000000034,6044.110106241402,4101.9,43.80164082599426,0,1,0
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0,9.300000000000011,5657.589490094739,3944.0,46.73528037197636,1,0,0
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0,9.200000000000045,5741.260574435347,4425.0,38.98665627022499,1,0,0
5356,H34769,H,303.3,312.5,1328,49.8,120,0,0,0,0,0,0,9.199999999999989,6925.578172985626,5976.0,26.666661311915398,0,0,1
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0,9.300000000000011,5138.388944211465,3625.0,58.344807467307774,0,0,1
5358,L52537,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0,9.199999999999989,4245.422648355103,2678.0,95.53393420682805,1,0,0
5359,H34772,H,303.3,312.6,1827,24.2,132,0,0,0,0,0,0,9.300000000000011,4630.016421007565,3194.4,75.49583657196837,0,0,1
5360,M20219,M,303.3,312.6,1397,47.1,137,0,0,0,0,0,0,9.300000000000011,6890.423751191956,6452.7,29.660290942613386,0,1,0
5361,L52540,L,303.3,312.6,1463,44.0,140,0,0,0,0,0,0,9.300000000000011,6741.020076562739,6160.0,33.24999244318354,1,0,0
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,9.399999999999977,5282.07492021115,4359.4,53.51789787690623,1,0,0
5363,L52542,L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0,9.400000000000034,7646.3223595721975,8208.0,22.47368026777539,1,0,0
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,9.300000000000011,6342.687072038576,5825.4,38.04510324684129,1,0,0
5365,L52544,L,303.2,312.6,1601,35.3,148,0,0,0,0,0,0,9.400000000000034,5918.268376514107,5224.4,45.35409480053971,1,0,0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0,9.5,5900.6649856784925,5460.0,42.52746084410416,1,0,0
5367,H34780,H,303.1,312.6,1404,40.6,152,0,0,0,0,0,0,9.5,5969.277369232894,6171.2,34.58127227062259,0,0,1
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,9.399999999999977,4937.766837353221,4191.9,66.14229732498228,0,1,0
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,9.399999999999977,5237.034953534185,4800.0,55.56664814445062,0,1,0
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,9.5,5981.1002295859025,6177.7,39.762522490099606,0,0,1
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,9.399999999999977,6321.062442606368,6232.8,43.8544356187505,0,0,1
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,9.400000000000034,7168.014878063151,8252.1,30.083851135460975,1,0,0
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,9.400000000000034,7395.434770256516,8189.999999999999,32.24358285393529,0,0,1
5374,M20233,M,302.9,312.3,1809,25.0,180,0,0,0,0,0,0,9.400000000000034,4735.950925286613,4500.0,72.35997105601157,0,1,0
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,9.400000000000034,6472.937503456409,7466.4,37.1323438401118,1,0,0
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,9.400000000000034,5591.720764124472,6456.5,43.839528985808315,1,0,0
5377,H34790,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0,9.5,8044.571588292263,10752.5,23.234778567864595,0,0,1
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,9.5,4060.299065254568,3667.2000000000003,106.28266686771367,1,0,0
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,9.5,5989.44639406894,7158.599999999999,42.00540867062095,1,0,0
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,9.5,6314.412738156269,8173.200000000001,34.67625067715811,1,0,0
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,9.5,5866.924280578938,7425.0,39.839989376002826,1,0,0
5382,L52561,L,302.8,312.4,1651,27.0,200,0,0,0,0,0,0,9.599999999999966,4668.092523969073,5400.0,61.14812550069426,1,0,0
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,9.5,6010.118073729561,6827.599999999999,50.236671527611975,1,0,0
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,9.5,6347.190021508722,8221.199999999999,37.32008999501489,1,0,0
5385,M20244,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0,9.5,6845.11151315168,9476.0,30.891297632326598,0,1,0
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0,9.400000000000034,4940.950317908859,5622.099999999999,65.2044367269752,0,0,1
5387,L52566,L,302.9,312.2,1469,42.0,214,0,0,0,0,0,0,9.300000000000011,6460.999451372768,8988.0,34.97618214852806,1,0,0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,9.399999999999977,7503.170454323622,10800.0,28.659994268001146,1,0,0
5389,M20248,M,302.8,312.3,1432,49.0,218,0,0,0,0,0,0,9.5,7347.975777236286,10682.0,29.22448383173799,0,1,0
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,9.5,7023.616807728653,10851.1,27.820768264609313,1,0,0
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,9.5,7330.131530963897,10525.6,31.4194848687532,0,0,1
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,9.5,5662.909253654817,7843.2,45.69766113440083,1,0,0
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,9.399999999999977,6234.616284755089,9246.0,36.84078685552565,1,0,0
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,9.5,6571.143689807626,9883.2,34.57745667195852,1,0,0
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,9.5,9317.021332751248,16497.0,17.900706680750826,0,1,0
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,9.599999999999966,5892.287405268919,8721.599999999999,41.548901753015826,1,0,0
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,9.599999999999966,6331.681025775501,9488.300000000001,38.362710739871346,1,0,0
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,9.5,6331.691497751013,10290.7,33.1615847396757,0,1,0
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,9.5,4812.888529373026,5831.599999999999,80.46021738066219,1,0,0
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,9.599999999999966,7949.465106692589,13234.8,26.22676092439388,0,0,1
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,9.699999999999989,7161.270925833444,11621.3,31.900641058176877,1,0,0
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,9.699999999999989,8343.986312130393,13864.4,26.532841873569,0,1,0
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,9.600000000000023,7217.128443214272,0.0,29.298963031141643,1,0,0
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,9.600000000000023,4942.060347313127,50.8,73.14957750016634,1,0,0
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,9.699999999999989,6864.8197710652,184.4,30.8459802937136,0,0,1
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,9.699999999999989,7364.18639532881,438.3,29.65091793615648,1,0,0
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,9.699999999999989,6807.6218408188415,525.8,28.451876892912782,1,0,0
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,9.699999999999989,5074.635557294617,322.40000000000003,78.79029081036661,1,0,0
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,9.799999999999955,5625.964124048602,495.0,49.33331838384291,1,0,0
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,9.699999999999989,6632.802681622083,751.4000000000001,32.42080714461376,1,0,0
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,9.800000000000011,7641.976489734731,978.5,27.514557764163538,0,1,0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,9.800000000000011,6032.151110206737,866.8,37.10658956685544,1,0,0
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,9.700000000000045,8330.1633044546,1437.6,22.17028010512853,1,0,0
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,9.800000000000011,5820.617204865024,946.4,41.95053792567639,0,0,1
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,9.699999999999989,5509.955579327042,1063.3,44.723019031189786,1,0,0
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,9.799999999999955,7427.03919235163,1659.8999999999999,28.031803572206048,0,1,0
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,9.699999999999989,5267.1942430086465,1090.8,54.78546046684473,1,0,0
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,9.799999999999955,6647.484391289858,1740.3999999999999,30.262002126200407,1,0,0
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,9.799999999999955,6090.165854543029,1664.0,33.605761152461255,1,0,0
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,9.699999999999989,7387.078133797967,2242.7999999999997,24.737823082804667,1,0,0
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,9.699999999999989,5415.100425139654,1504.8000000000002,44.21051338873877,1,0,0
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,9.699999999999989,6002.075596536371,1683.6000000000001,42.78687355549902,0,1,0
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,9.699999999999989,6626.5613842169505,2180.5,31.95504899886539,0,1,0
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,9.699999999999989,5484.655286490132,1653.6000000000001,51.79243654325895,1,0,0
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,9.599999999999966,6561.059177389603,2457.0,30.263729612367115,1,0,0
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,9.699999999999989,5185.984072913351,1562.3999999999999,63.620048881702914,1,0,0
5427,L52606,L,302.6,312.3,1554,42.0,58,0,0,0,0,0,0,9.699999999999989,6834.8489771499535,2436.0,36.99999119047828,1,0,0
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,9.699999999999989,7733.941378680816,3114.0,27.418106470499715,1,0,0
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,9.699999999999989,7197.064138133344,2932.6,30.718809573190367,1,0,0
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,9.599999999999966,5727.751726024911,2201.6,46.22091679624511,1,0,0
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,9.699999999999989,5038.025530904783,1874.3999999999999,59.64786632117384,1,0,0
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,9.699999999999989,6644.552238146507,2951.2,33.68662818280456,1,0,0
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,9.599999999999966,6734.569339647368,3234.0,30.129863608254627,1,0,0
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,9.600000000000023,7385.360729814005,3276.0,34.065926578917235,1,0,0
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,9.600000000000023,5185.889825133743,2249.6,53.585508688977406,1,0,0
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,9.5,6718.861376379418,3199.6,36.19951634215764,0,1,0
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,9.600000000000023,5432.97608733858,2441.1,54.33655199464337,0,1,0
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,9.700000000000045,6773.441312747785,3804.7999999999997,30.04309697347048,0,1,0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,9.600000000000023,5657.4114665110355,2728.5,52.42989020875694,1,0,0
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,9.5,5193.366815649287,2653.5,53.31145793066953,1,0,0
5441,H34854,H,303.0,312.5,1698,30.0,89,0,0,0,0,0,0,9.5,5334.424325795469,2670.0,56.599981133339625,0,0,1
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,9.600000000000023,6253.528672529698,4032.6,32.44754488402217,0,1,0
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,9.599999999999966,7339.325925463402,5024.599999999999,26.11968607728068,1,0,0
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,9.699999999999989,6988.66135346971,4633.2,30.47007895938484,0,1,0
5445,L52624,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,9.699999999999989,4217.860408807608,2029.8,101.70849160377307,1,0,0
5446,M20305,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,9.800000000000011,5539.758821634097,3338.4,51.33954786929972,0,1,0
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,9.799999999999955,6345.085154430817,4290.7,37.680788608282135,1,0,0
5448,L52627,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,9.699999999999989,6765.5768591382985,4806.900000000001,33.21994711565825,1,0,0
5449,L52628,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,9.699999999999989,6789.170219966758,4639.799999999999,37.10525428103965,1,0,0
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,9.699999999999989,3682.773876072683,1706.3,154.23830845145136,1,0,0
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,9.699999999999989,6296.432356202223,4818.5,34.248201850071155,0,0,1
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,9.699999999999989,6955.1510318314195,5856.0,27.88933854726669,1,0,0
5453,M20312,M,303.0,312.7,1553,35.8,122,0,0,0,0,0,0,9.699999999999989,5822.146113289771,4367.599999999999,43.37987615087258,0,1,0
5454,L52633,L,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,9.600000000000023,6397.026152970168,5262.5,34.465550008182895,1,0,0
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,9.5,6150.421601638882,5105.400000000001,36.34327454147399,1,0,0
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,9.5,4663.432494866249,3031.5,80.63826355818573,0,1,0
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,9.5,5398.753671365475,4342.8,47.629164854357185,0,1,0
5458,M20317,M,303.0,312.5,1602,33.7,135,0,0,0,0,0,0,9.5,5653.54730754712,4549.5,47.537077882172724,0,1,0
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,9.5,6674.774359474042,5809.8,35.96198670736658,1,0,0
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,9.399999999999977,7470.948185673304,6874.0,29.592661997421178,1,0,0
5461,M20320,M,303.0,312.4,1526,36.1,142,0,0,0,0,0,0,9.399999999999977,5768.864701884889,5126.2,42.2714564344996,0,1,0
5462,M20321,M,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,9.400000000000034,7305.449084682194,7554.5,25.700570882807888,0,1,0
5463,L52642,L,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,9.400000000000034,4510.196077199651,3374.4,82.85084085489436,1,0,0
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,9.5,5688.670313414253,5220.0,44.85630894933651,1,0,0
5465,M20324,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0,9.5,5750.465440910365,5031.2,50.12083077920519,0,1,0
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,9.5,7381.486098874578,7672.5,28.767670956026066,1,0,0
5467,M20326,M,302.9,312.3,1426,44.7,157,0,0,0,0,0,0,9.400000000000034,6675.067574788377,7017.900000000001,31.90155885871166,0,1,0
5468,L52647,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,9.5,7444.129456387158,8224.0,26.906609551243278,1,0,0
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,9.5,5523.296876129287,4843.8,58.99663578707833,1,0,0
5470,M20329,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,9.5,6404.398423730592,6970.0,33.85881556263163,0,1,0
5471,M20330,M,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,9.5,5892.318821195456,5928.5,44.64787474707753,0,1,0
5472,L52651,L,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,9.600000000000023,8626.310771932996,10404.0,21.99346045858489,1,0,0
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,9.5,8389.18335844004,9941.6,23.979234605668754,1,0,0
5474,L52653,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,9.5,7426.117658506576,9013.199999999999,26.428566326531598,1,0,0
5475,M20334,M,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,9.400000000000034,6767.849277824395,8254.4,29.3816568482608,0,1,0
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,9.5,6547.581744905702,8377.199999999999,28.5470024472217,1,0,0
5477,M20336,M,302.6,312.1,1445,42.0,181,0,0,0,0,0,0,9.5,6355.441938212151,7602.0,34.40475371315387,0,1,0
5478,L52657,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,9.400000000000034,4892.454599312944,4876.0,66.52827678178235,1,0,0
5479,L52658,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,9.5,5752.790219474022,6342.6,47.24338790516483,1,0,0
5480,M20339,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,9.400000000000034,5257.392473929447,6034.8,48.72272625460241,0,1,0
5481,H34894,H,302.7,312.1,1478,36.0,191,0,0,0,0,0,0,9.400000000000034,5571.928730406857,6876.0,41.05554415123773,0,0,1
5482,L52661,L,302.6,312.0,1781,28.5,196,0,0,0,0,0,0,9.399999999999977,5315.41769024125,5586.0,62.49120614343644,1,0,0
5483,L52662,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,0,9.5,5001.164177102663,5306.400000000001,66.49251250279384,1,0,0
5484,M20343,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,9.5,4586.725274241097,4380.0,91.3241592127127,0,1,0
5485,M20344,M,302.5,312.0,1826,25.3,203,0,0,0,0,0,0,9.5,4837.822303067018,5135.900000000001,72.17388451625118,0,1,0
5486,L52665,L,302.6,312.1,1344,51.0,206,0,0,0,0,0,0,9.5,7177.910894921959,10506.0,26.35293600922823,1,0,0
5487,L52666,L,302.6,312.2,1520,43.0,208,0,0,0,0,0,0,9.599999999999966,6844.483194620962,8944.0,35.34882898864442,1,0,0
5488,M20347,M,302.6,312.1,1611,39.9,210,0,0,0,0,0,0,9.5,6731.270667361097,8379.0,40.37592973034342,0,1,0
5489,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,9.5,7911.053900514697,11097.300000000001,27.83108870804439,1,0,0
5490,L52669,L,302.6,312.1,1499,35.0,215,0,0,0,0,0,1,9.5,5494.12195235295,7525.0,42.82855919184023,1,0,0
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,9.5,9239.214554697342,0.0,18.802916963077816,1,0,0
5492,M20351,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,9.5,8284.379827516284,117.2,23.037538730795436,0,1,0
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,9.5,7110.534204477969,254.5,26.208246324509563,0,1,0
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,9.599999999999966,8227.78927184962,456.8,24.098069334838993,1,0,0
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,9.599999999999966,7091.2029376828805,495.0,27.636358053261,1,0,0
5496,H34909,H,302.9,312.5,1357,55.0,12,0,0,0,0,0,1,9.600000000000023,7815.7589233558065,660.0,24.672722786777673,0,0,1
5497,M20356,M,302.9,312.5,1924,24.0,17,0,0,0,0,0,0,9.600000000000023,4835.539412405409,408.0,80.16663326390281,0,1,0
5498,M20357,M,302.9,312.5,1551,40.0,20,0,0,0,0,0,0,9.600000000000023,6496.8136076236915,800.0,38.77499030625242,0,1,0
5499,M20358,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,9.600000000000023,4224.771912645506,487.59999999999997,89.76410860183557,0,1,0
5500,H34913,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,9.400000000000034,7226.49038932197,1266.2,29.096503265605076,0,0,1
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,9.400000000000034,5901.50274371945,1091.2,45.482941624164305,1,0,0
5502,L52681,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,9.400000000000034,6059.346830611314,1237.5,41.146655694225146,1,0,0
5503,L52682,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,9.5,7881.177354379058,1830.5,27.51433508330113,1,0,0
5504,H34917,H,302.6,312.0,1657,29.3,37,0,0,0,0,0,0,9.399999999999977,5084.154583034993,1084.1000000000001,56.552881722565964,0,0,1
5505,L52684,L,302.8,312.2,1458,51.0,42,0,0,0,0,0,0,9.399999999999977,7786.751551187661,2142.0,28.588229688582413,1,0,0
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,9.399999999999977,5009.83497282657,1205.6,63.72260448080129,1,0,0
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,9.300000000000011,5356.258394737917,1403.0,54.98358852997097,1,0,0
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,9.300000000000011,6351.043708497125,1915.1999999999998,38.09522854756177,1,0,0
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,9.300000000000011,7887.669979196477,2755.0,24.80943288395047,1,0,0
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,9.399999999999977,5767.807032358181,1898.0,41.342454426724814,1,0,0
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,9.300000000000011,7632.520295847426,2775.6,27.58754327090598,1,0,0
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,9.300000000000011,4162.337994643165,1136.8,96.45315445657415,1,0,0
